,pca,pca_umap,pca_tsne
PAQR6,0.999999993299371,0.0296762215835188,0.0143214279657516
AL365181.1,0.999999988399942,0.337873504670851,0.388912384457446
IQGAP3,0.999999982898406,0.299113820057195,0.260540739847411
HAPLN2,0.999999991001807,0.0070827496979509,0.208403893377343
AL365181.2,0.999999987494791,0.365463037602535,0.378340512805948
BCAN,0.999999982894888,0.288008643650313,0.340778563375268
AL590666.3,0.999999993570387,0.0168565991872997,0.0778823542659024
AL590666.4,0.999999987436394,0.0123645209700098,0.0202234290138679
CRABP2,0.999999995735901,0.0372878117054782,0.0355301697767698
AL590666.1,0.999999988457506,0.235837448722906,0.0363919305630178
INSRR,0.999999980176783,0.405070820461724,0.341197407330374
LRRC71,0.999999977058245,0.999999976307174,0.0919627676018549
ETV3L,0.999999985144703,0.130620979526603,0.0612104043696209
LINC02772,0.999999989341158,0.0417348470098713,0.200226386376238
CD5L,0.999999992429635,0.0170468107144374,0.0173171053431395
KIRREL1,0.99999999266013,0.004730782751128,0.121356561300741
LINC01704,0.999999982370409,0.200087878805169,0.303101363593062
CD1B,0.999999970293658,0.068443508132785,0.0469734456271778
OR10K1,0.999999958683471,0.317659105765553,0.527570335498698
SPTA1,0.999999955573453,0.057580022067277,0.155801580647483
AL513323.1,0.999999991756381,0.202961434828371,0.295926253025601
AL590560.2,0.999999987462274,0.0346833890672564,0.0021403598392105
VSIG8,0.999999995719038,0.0367898460559139,0.160097093679872
AL590560.5,0.99999999560265,0.181284147996409,0.126613583458638
IGSF9,0.999999989814015,0.113827621678991,0.300525054492099
LINC01133,0.999999989799723,0.0043061582093844,0.0457724020086868
KCNJ10,0.99999999349309,0.0285142500521184,0.0226457043691183
AL121987.1,0.999999975389835,0.336405838570418,0.310084138651388
KCNJ9,0.999999989085832,0.181572472572884,0.175459264113398
ATP1A2,0.99999998059025,0.0096817072113043,0.0972042830759043
CASQ1,0.999999989750943,0.0721436117139548,0.14267411087854
NHLH1,0.999999991273392,0.356976479109289,0.369795549700457
ITLN1,0.999999981301461,0.0048981268280694,0.0310893377080244
AL354714.1,0.999999980549651,0.30197111217328,0.342061084672924
NECTIN4,0.999999977677487,0.205150860669472,0.146282473425707
KLHDC9,0.999999989075524,0.202957383574409,0.0456116348044851
ADAMTS4,0.999999984535222,0.0685831298734007,0.102198205682463
PCP4L1,0.999999989630013,0.0494871141232826,0.206626374546411
OLFML2B,0.999999993223939,0.177841568536354,0.108065487925006
NOS1AP,0.999999995394427,0.20940489760161,0.156101104287597
AL450163.1,0.999999983715162,0.352484894136441,0.409173358906852
AL596325.1,0.999999985935846,0.104093495767612,0.0272853312291732
AL596325.2,0.999999982642982,0.229975313728334,0.0362239254201759
CCDC190,0.999999977601568,0.227161523911136,0.0126768982330899
AL499616.1,0.99999999264352,0.366438283721319,0.0203671720898966
AL592435.2,0.999999987871562,0.232871573215814,0.0104771466286704
LMX1A,0.999999978460877,0.290687827178802,0.347370309463313
LRRC52-AS1,0.999999991072731,0.430340894948365,0.0768642804862915
AL356441.1,0.999999992900277,0.0517321008624146,0.0581266055223603
AL451074.5,0.999999956779819,0.18906813246432,0.232040431929228
TMCO1-AS1,0.999999995247059,0.0178568753311076,0.0034680678423825
AL358115.1,0.999999996651357,0.157604447758663,0.223273628023026
FAM78B,0.999999998287907,0.131051465162065,0.224578969567768
AL626787.1,0.99999998496262,0.546488520592476,0.409822183165062
AL596087.2,0.999999995305611,0.0346203324613716,0.0411806975604423
AL583804.1,0.999999984389901,0.0923544372878492,0.252968202096932
ILDR2,0.999999987166228,0.163578445047714,0.184132490391124
MAEL,0.999999988292336,0.0586610844418333,0.27258567339943
AL158837.1,0.999999961736713,0.393288775678411,0.0431350097223068
DUSP27,0.999999982642982,0.308450706085386,0.0233543684008574
LINC01363,0.999999982295108,0.476682302668687,0.310804450798574
AL451050.2,0.999999982281889,0.108612792636044,0.183529600080032
AL136984.1,0.999999987077535,0.0388476884389358,0.0112601583525299
AL359962.3,0.999999994849142,0.166491700903203,0.0724804358206107
AL359962.1,0.999999984142502,0.317659105765553,0.527570335498698
AL031733.2,0.999999995153254,0.0499697527549648,0.0112622403787658
GPR161,0.999999988321124,0.149522667748942,0.129046835140995
AL023755.1,0.999999993411699,0.0379476288726061,0.014076862632356
DPT,0.999999955573453,0.309327735063243,0.270039879230296
AL031275.1,0.999999972052617,0.446836152301073,0.0870253718746989
LINC00970,0.999999994394962,0.0552199912355979,0.0457644444864958
Z99758.1,0.999999993221296,0.11041307875089,0.0479120453861976
SELE,0.999999984469671,0.146913602367885,0.135916364019167
METTL11B,0.999999977255133,0.437564767531602,0.0210747765745152
LINC01681,0.999999984650059,0.0128677484218632,0.120492274320536
GORAB-AS1,0.999999992378896,0.0017537299548969,0.176487399902254
AL023495.1,0.9999999743888,0.999999967666688,0.999999980617779
PRRX1,0.999999955573453,0.309327735063243,0.270039879230296
MROH9,0.999999996514523,0.0509628291894302,0.358573399738491
FMO3,0.999999997003236,0.0816534729619001,0.105055175125934
FMO1,0.999999971562576,0.361825396998261,0.384805038811443
MYOCOS,0.999999993330424,0.0312762220307459,0.046127404464543
MYOC,0.999999982898406,0.290687827178802,0.347370309463313
DNM3-IT1,0.999999988207803,0.251440323931742,0.201188256133327
DNM3OS,0.999999994225552,0.113327065589036,0.0859693744278526
TNFSF18,0.999999984517863,0.382629914223725,0.339128301624122
AL022310.1,0.999999966887013,0.246366409864914,0.254292709289851
TNFSF4,0.999999995629589,0.0807661321349019,0.0330310703475974
SLC9C2,0.999999996482008,0.0202693669164237,0.140374209950986
AL139142.1,0.999999988731292,0.0140638830851265,0.117897680026654
GAS5-AS1,0.999999994676045,0.192341190203382,0.0011985120359711
SERPINC1,0.999999985941876,0.471570606099765,0.4652962602752
LINC02776,0.999999996979671,0.137525281037789,0.136008766619461
GPR52,0.999999993013748,0.0092538242458456,0.0023198175108471
TNN,0.999999989572118,0.200366558441586,0.136657093349917
Z94057.1,0.999999985686374,0.0412060262511819,0.0076454394128314
AL590723.1,0.999999987606399,0.0085970344223842,0.0184558048023464
ASTN1,0.999999985110917,0.224326469766385,0.115372754998864
BRINP2,0.999999982943827,0.482899279767235,0.599110933088937
SEC16B,0.999999982898406,0.237391075123744,0.219505472062468
TEX35,0.999999962289988,0.273215059480845,0.255263136011329
C1orf220,0.99999999728592,0.139285054106579,0.235220880463738
AL137796.1,0.99999999358751,0.0570172880601664,0.0235720231520617
AL449106.1,0.999999986501867,0.437148940106569,0.39026399495989
NPHS2,0.999999984290513,0.0776051917214557,0.08073451816731
TDRD5,0.999999982057506,0.173370584922591,0.029300123740394
FAM163A,0.99999998119388,0.342500113527049,0.0325637683043516
LINC02818,0.99999998198758,0.322896694132876,0.329147051500541
AL353708.2,0.999999987188895,0.0181352322161648,0.0473165943142231
KIAA1614-AS1,0.999999992818374,0.203963519653759,0.212780558477883
LINC01732,0.999999988184653,0.214060510229262,0.167237269741682
LINC01699,0.999999982295108,0.476682302668687,0.310804450798574
CACNA1E,0.999999981921244,0.101704593339277,0.0302961154337984
AL161734.2,0.999999980176783,0.490253390776616,0.432030897997019
AL355482.2,0.999999984495147,0.261917353188328,0.229619052903708
RGSL1,0.999999984983658,0.128368961744312,0.174571634674731
SHCBP1L,0.999999988582497,0.0693280585179443,0.0901585638907238
LAMC1-AS1,0.999999992090074,0.602632194092617,0.999999972426137
NMNAT2,0.999999991567611,0.0399088767525098,0.0037397050567517
APOBEC4,0.999999995241575,0.21150717581165,0.0377039493568154
LINC01633,0.999999980176783,0.247553652757436,0.500769464520781
HMCN1,0.999999993280694,0.360714368118744,0.302465796894336
OCLM,0.999999981897072,0.0673921534841339,0.690754630976925
PACERR,0.99999999720689,0.231104720898068,0.202532684730814
LINC01035,0.999999980181193,0.371854447489421,0.314025199056722
AL591504.2,0.999999984495147,0.251189126461701,0.256261085422708
BRINP3,0.99999999162799,0.0132954484451429,0.0250227852709338
LINC01720,0.999999984419109,0.0519670638851597,0.276233838492154
AL138927.1,0.999999993766437,0.0903278552786877,0.00667267649114
LINC02770,0.999999986699796,0.0142140445994529,0.0221973517635819
AL136987.1,0.999999992817313,0.0169294227743739,0.102886222062477
LINC01031,0.99999999716681,0.0092729074689907,0.0182009390698869
AL357793.2,0.999999996934278,0.0632339855627145,0.0188388898161267
AL353072.2,0.999999982295108,0.322475281186481,0.339922114762089
LINC01724,0.999999991557441,0.0074917760692511,0.0622740563205274
KCNT2,0.999999995421329,0.25754117907547,0.255431989921759
C1orf53,0.999999987945347,0.0417348470098713,0.200226386376238
ATP6V1G3,0.999999993579137,0.0521702841843931,0.0018432636248349
AL157402.1,0.999999982295108,0.361825396998261,0.384805038811443
LINC01222,0.999999981739637,0.378197998731492,0.212121513197018
LINC01221,0.999999955573453,0.0986798577280802,0.0632371798387577
LINC02789,0.99999999234025,0.297864471356733,0.356868381973059
GPR25,0.999999991005748,0.0516359320631327,0.0022567927275476
INAVA,0.99999996968509,0.229975313728334,0.0362239254201759
AL358473.1,0.999999983715162,0.352484894136441,0.409173358906852
CACNA1S,0.999999991722945,0.0275232662894798,0.076492157722764
ASCL5,0.999999991153376,0.274889596179723,0.125883085851753
LAD1,0.999999987945347,0.0417348470098713,0.200226386376238
TNNI1,0.999999970366798,0.339872953488955,0.158738889256599
PHLDA3,0.999999994190859,0.0887640418343095,0.0710119544882757
AL645504.1,0.999999988956468,0.0257489182070519,0.0641170939847291
SHISA4,0.999999995306292,0.0586809859407972,0.0403099046225675
AL513217.1,0.999999974827978,0.40273485750248,0.390470342071491
LMOD1,0.999999990845471,0.091768393164988,0.0358775215115971
ELF3,0.999999986493893,0.0410988931821881,0.0295053546283044
GPR37L1,0.999999989418763,0.0814077592556512,0.0572137398087041
AC104463.2,0.999999989552749,0.0468186736884986,0.0573215345450638
PCAT6,0.99999999393691,0.0298171163174328,0.0894024126684567
MYBPH,0.99999998753721,0.0402274953078228,0.19211139011447
CHI3L1,0.999999959538651,0.0519670638851597,0.276233838492154
CHIT1,0.999999991269621,0.0971097016458363,0.0318529052667465
PRELP,0.999999979467811,0.0910110399400926,0.058635733342737
OPTC,0.999999974078895,0.0910110399400926,0.058635733342737
AC096645.1,0.999999991167811,0.14620652044807,0.158132908014337
AL592146.2,0.999999985524044,0.153916222224657,0.244437676808382
AL592146.1,0.999999967234627,0.999999942077478,0.404410854876065
ETNK2,0.999999994319467,0.0283491362241675,0.0187811844451849
REN,0.999999990211016,-0.0005438939448397,0.0232154796483956
GOLT1A,0.999999981539554,0.381618557267536,0.621087342750648
AL512306.2,0.999999997035123,0.100322652829379,0.0866247977581111
NFASC,0.999999958232235,0.342500113527049,0.0325637683043516
CNTN2,0.999999986067029,0.0483257789069561,0.0992846187448323
TMEM81,0.99999999538408,0.152721681165813,0.0397891826887072
AC093422.2,0.999999980549651,0.0555051984049519,0.0447352561061535
LEMD1-AS1,0.999999981539554,0.406913354926808,0.238139449266544
SLC45A3,0.99999999620577,0.287607333396314,0.221615131062946
PM20D1,0.999999991871322,0.0156801971341696,0.0161493671307974
SLC26A9,0.999999971698277,0.290687827178802,0.347370309463313
RAB7B,0.999999974827978,0.224982112172105,0.999999968116286
AC244035.1,0.999999983715162,0.999999958176888,0.673160664722708
AC244034.2,0.999999990057218,0.0863920484347406,0.0829890582269333
AL591846.2,0.999999984622933,0.0351546480835225,0.0424134173859144
IL20,0.999999990640314,0.397681616365309,0.658001205993125
PIGR,0.999999981625723,0.0670054842409058,0.537615837574603
C4BPB,0.999999996676916,0.122205077307835,0.010129731772386
C4BPA,0.999999987430862,0.0018957607249991,0.0505250507310544
AL445493.2,0.999999977058245,0.342500113527049,0.0325637683043516
AL391597.1,0.999999979079036,0.0737612406856604,0.115758895030821
CD34,0.999999994683221,0.0079283753679949,0.0315164293553246
AC092810.3,0.999999989705526,0.147407317505807,0.0039478150830981
LAMB3,0.999999995933084,0.0981059463895825,0.0460044130403039
G0S2,0.999999995279543,0.249209678702095,0.160249208744718
IRF6,0.999999988754754,0.196035150128211,0.153368860167512
AL034351.4,0.999999996049677,-0.0001025605511156,0.0092658883653809
AL034351.3,0.999999995462466,0.0837875282726927,0.0314514769914659
AC092017.4,0.99999999097422,0.0399129172242639,0.177337145937569
AL590101.1,0.999999993127412,0.0430262732725512,0.0796253758684912
NEK2,0.999999983633412,0.153639821857917,0.118408447824387
AC096637.2,0.999999985715184,0.0941811758923474,0.0530050885136062
AC096637.1,0.999999972052617,0.446836152301073,0.0870253718746989
LPGAT1-AS1,0.999999992779507,-0.0002401977889524,0.0186123634893822
DTL,0.999999997374024,0.092030586789973,0.061151873204903
AL606468.1,0.999999985574779,0.236394976032696,0.0234521815076189
LINC02608,0.999999983715162,0.532830493954916,0.430350801039097
AL360091.2,0.999999974932294,0.320402871619825,0.303194220460398
AL360091.1,0.999999972287356,0.283194308807026,0.679997323374577
AC092803.2,0.999999995682848,0.0451477175443071,0.0185136405573664
LINC01740,0.999999984530224,0.053064402061318,0.0278300155814143
AC092803.4,0.999999990941383,0.248771685818063,0.17951949798343
FAM71A,0.999999987640864,0.0471158104728421,0.0328266104163483
LINC02773,0.999999994814076,0.23964084243824,0.238831548990076
SPATA45,0.999999992918574,0.0407419365938877,0.0761687379435338
PROX1-AS1,0.999999971069101,0.407010390762726,0.263756447930216
PROX1,0.999999994253197,0.487544822039773,0.318458080652901
LINC02775,0.999999984572796,0.029655147246606,0.0227199152336297
AL929236.1,0.999999992285254,0.12825361899716,0.0788603611850613
AC099563.2,0.999999989503334,0.0333910547948815,0.0099397051555209
KCNK2,0.999999969599679,0.504474649518363,0.0925776939893595
LINC00210,0.999999960454077,0.0425741812151497,0.193545751326339
C1orf143,0.999999990305549,0.0587626844619176,0.190787172597885
AL360093.1,0.999999985911385,0.377710230571284,0.0524123825984022
AC096642.1,0.999999990480772,0.0440798701211355,0.0985456983325571
LYPLAL1-AS1,0.999999966887013,0.247553652757436,0.500769464520781
MARK1,0.999999991708223,0.287597075158987,0.26103528459758
MARC2,0.999999996953159,0.153150967371971,0.113271540628356
MARC1,0.992603198333968,0.386610673715813,0.275675181024106
RNU6ATAC35P,0.999999990120552,0.060820065402371,0.0152227072853707
LINC02257,0.980807505706821,0.318793908248695,0.253758998650829
LINC02474,0.999999991217968,0.166142208584916,0.16633063356534
LINC01705,0.999999989675246,0.0598776525473064,0.0039308696692335
AL356108.1,0.999999996780701,0.0529987867742437,0.0077127006602531
HHIPL2,0.999999995221503,0.063730162486091,0.0301651922456782
AL929091.1,0.999999992963044,0.206592474019355,0.218155024246651
CAPN8,0.999999994263354,0.022499014825353,0.03725130371396
AC092809.2,0.999999990114876,0.0522499817817332,0.0083146128244595
AC092809.4,0.999999993805028,0.0298709689856851,0.0813815598652364
AL596330.2,0.999999977763397,0.260916826888275,0.0209802891290762
AL391811.1,0.999999981083339,0.625477899953794,0.0856746929620681
LINC02765,0.999999979304004,0.250104276031056,0.0314069716841082
AC092811.1,0.999999991724824,0.0241798131617766,0.0055226414236366
AC099066.2,0.999999992643039,0.029486887211739,0.0004312931929162
AC099066.1,0.999999994228263,0.309968330749778,0.239038316710378
MIXL1,0.99999998882133,0.316463844886265,0.169302639135389
STUM,0.99999998820967,0.233100088074008,0.353941758332437
AL359732.1,0.999999984495147,0.999999976307174,0.0919627676018549
LINC01641,0.99999998884118,0.367064140208074,0.437607158313987
SNAP47-AS1,0.999999974256593,0.115948510727794,0.119927473079315
AL731702.1,0.999999991911555,0.0230787135387864,0.0012659621763755
PRSS38,0.999999984808648,0.0304009257261519,0.0089443726451736
WNT9A,0.999999996468638,0.014530257338598,0.0020237373315683
WNT3A,0.999999994897803,0.0768916496672493,0.0371755557570277
LINC02809,0.999999993521694,0.178097419193428,0.242683673387367
AL136379.1,0.99999997379148,0.37999685989965,0.487099696856729
AL353593.2,0.999999995538831,0.16303884556851,0.119837143023474
AL670729.2,0.999999995028649,0.0108235323851182,0.0129374163586877
AL139288.1,0.999999981044155,0.011901207362703,0.0056959468937769
LINC02815,0.99999998115339,0.339872953488955,0.158738889256599
LINC02814,0.999999994642342,0.0586277089107616,0.116596995056975
TMEM78,0.999999961472898,0.354182932247611,0.316650233096623
AL162595.1,0.999999997251509,0.0465483666718072,0.0914548480493723
AL121990.1,0.999999997681828,0.140723218743478,0.128309057555512
LINC01682,0.999999985911385,0.358288183585342,0.0387790993761816
LINC01736,0.999999976426278,0.37752060402468,0.366228385298978
AL136988.1,0.999999990227013,0.198771048508299,0.204098525060392
PGBD5,0.999999997297726,0.160919518636455,0.146223652677182
LINC01737,0.999999974078895,0.352484894136441,0.409173358906852
AL158214.2,0.999999992035638,0.0226675592904506,0.0430596684404737
AL118511.4,0.999999985583977,0.260607066977446,0.0770677954093179
AL118511.3,0.999999979587696,0.302528751953301,0.354269118876695
